respondent_id,wave,concept_id,concept_name,question_code,question_text,verbatim_text,verbatim_text_clean,sentiment_polarity,sentiment_label,toxicity_flag,length_chars,length_tokens,topic_label,embeddings_ref,source_file
fy26_cph_sensitive_skin_body_wash_r0041,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Sthsfjfs,sthsfjfs,0.0,neutral,False,8,1,general,73c768edbca7b171,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0042,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Ok for sensitive skin,ok for sensitive skin,0.3,positive,False,21,4,skincare,a80e2587b626a561,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0043,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,does not irritate skin,does not irritate skin,0.0,neutral,False,22,4,skincare,74a170322d5129af,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0044,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,"shower product, fragrance, moisturising","shower product, fragrance, moisturising",0.0,neutral,False,39,4,scent,6e844bdfdb659ee3,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0045,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,natural ingredients and for sensitive skin,natural ingredients and for sensitive skin,0.1,neutral,False,42,6,skincare,fe2b5fcc1bd262ef,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0046,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Vegan,vegan,0.0,neutral,False,5,1,ingredients,792fec82e3a0dcea,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0047,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,that its not tested on animals,that its not tested on animals,0.0,neutral,False,30,6,general,0f077bf2b0fd6825,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0048,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Appeals to my needs,appeals to my needs,0.0,neutral,False,19,4,general,2c51fb4d4a5f3906,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0049,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Its ph neutral,its ph neutral,0.0,neutral,False,14,3,general,dbc25c99784d1e7c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0050,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,"Very eyecatching, nice colours","very eyecatching, nice colours",0.4,positive,False,30,4,general,308507cc7c597a92,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0051,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,"For sensitive skin, nice scents","for sensitive skin, nice scents",0.35,positive,False,31,5,scent,a63f014922633e35,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0052,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,"Natural ingredients, Vegan and good for sensitive skin.","natural ingredients, vegan and good for sensitive skin.",0.3,positive,False,55,8,skincare,a563ff5fdf1aa47e,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0053,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,"Aloe vera, not tested on animals","aloe vera, not tested on animals",0.0,neutral,False,32,6,general,6d4f24ce929b3433,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0054,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Gentle. Fragrances available. Vegan,gentle. fragrances available. vegan,0.30000000000000004,positive,False,35,4,scent,c0b50d401d17db4a,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_sensitive_skin_body_wash_r0055,FY26,ph_sensitive_skin_body_wash,PH Sensitive Skin Body Wash,LIKES,What did you like about this concept?,Imagery,imagery,0.0,neutral,False,7,1,general,0af977c63c431638,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0000,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,It's not tested on animals and it's vegan,it's not tested on animals and it's vegan,0.0,neutral,False,41,8,ingredients,267a95ccb55f7d98,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0001,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The non-irritant emphasis,the non-irritant emphasis,0.0,neutral,False,25,3,general,04d56981df8a8afe,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0002,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,That it is gentle,that it is gentle,0.2,positive,False,17,4,general,8485459a8f7555bf,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0003,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Looks really good product,looks really good product,0.7,positive,False,25,4,general,5e06d6019a44b782,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0004,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Like the idea and again the natural ingredients,like the idea and again the natural ingredients,0.1,neutral,False,47,8,ingredients,94faa430119a3c19,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0005,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Love it,love it,0.5,positive,False,7,2,general,38811055f648cf38,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0006,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I don't like bath bomb,i don't like bath bomb,0.0,neutral,False,22,5,general,5f5db66b57b6b562,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0007,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The fragrance sounds nice,the fragrance sounds nice,0.6,positive,False,25,4,scent,32f840ef13232a9f,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0008,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Ingrediants and vegan,ingrediants and vegan,0.0,neutral,False,21,3,ingredients,8307177517316b7c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0009,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Ph balance,ph balance,0.0,neutral,False,10,2,general,bc97b2d39e6f352d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0010,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,the ad,the ad,0.0,neutral,False,6,2,general,0f48b19968abefa8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0011,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,For sensitive skin not tested on animals,for sensitive skin not tested on animals,0.1,neutral,False,40,7,skincare,a39b04b171625896,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0012,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Vitamin E,vitamin e,0.0,neutral,False,9,2,general,ec3e6cabc6e09db0,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0013,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,sensitive bath bombs is a great idea,sensitive bath bombs is a great idea,0.45,positive,False,36,7,general,5ec9dc1dabec4394,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0014,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,lots of use,lots of use,0.0,neutral,False,11,3,general,a91e85138468b187,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0015,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,It's sensitive and gentle,it's sensitive and gentle,0.15000000000000002,positive,False,25,4,general,fb385df2f3af71a2,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0016,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Agaib Vegan,agaib vegan,0.0,neutral,False,11,2,ingredients,e712ebedca0743d6,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0017,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Vegan and good ingredients,vegan and good ingredients,0.7,positive,False,26,4,ingredients,48140174eaf7482d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0018,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The scent sounds nice,the scent sounds nice,0.6,positive,False,21,4,scent,1b4e9d9863df36c9,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0019,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,IT SEEMS LIKE IT WOULD BE AN OKAY PRODUCT,it seems like it would be an okay product,0.5,positive,False,41,9,general,103c99d765f3c362,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0020,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like that it is sensitive as i struggle to find bath bombs like this product,i like that it is sensitive as i struggle to find bath bombs like this product,0.1,neutral,False,78,16,general,dec8f2a1765265c9,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0021,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Everything about it I love soap and glory products,everything about it i love soap and glory products,0.5,positive,False,50,9,brand,af3d48f7684ced51,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0022,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,That it is sensitive,that it is sensitive,0.1,neutral,False,20,4,general,417cedc592624d38,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0023,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like the layout and the images used,i like the layout and the images used,0.0,neutral,False,37,8,general,e5166a7773fc4fc1,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0024,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like that it's vegan and from a well known brand. I like that it is good for sensitive skin and seems good quality yet indulgent.,i like that it's vegan and from a well known brand. i like that it is good for sensitive skin and seems good quality yet indulgent.,0.5,positive,False,131,26,skincare,afd6fe5e1cde71f5,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0025,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like the design,i like the design,0.0,neutral,False,17,4,packaging,d86b8aed135fd346,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0026,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,the PH balance is good,the ph balance is good,0.7,positive,False,22,5,general,cbb40aa6c128182c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0027,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"No irritation, gentle","no irritation, gentle",0.2,positive,False,21,3,general,3a524939d186bbcd,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0028,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like that it is sensitive to women’s needs and vegan,i like that it is sensitive to women’s needs and vegan,0.1,neutral,False,54,11,ingredients,812b217d9583c5d9,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0029,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Moisturising,moisturising,0.0,neutral,False,12,1,general,f3d71f4e8f882b76,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0030,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The benefits in pink circles,the benefits in pink circles,-0.1,neutral,False,28,5,general,4b1d072343bf0426,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0031,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Oatmeal and aloe,oatmeal and aloe,0.0,neutral,False,16,3,general,a0f479c71c2def22,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0032,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,It’s made for sensitive skin,it’s made for sensitive skin,0.1,neutral,False,28,5,skincare,6b9a0f4370289e48,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0033,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The scents,the scents,0.0,neutral,False,10,2,scent,acb944a43db8df2b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0034,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Everything about this advertisement I really enjoyed.,everything about this advertisement i really enjoyed.,0.5,positive,False,53,7,general,da76e3dee75128a8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0035,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,ALL OF IT,all of it,0.0,neutral,False,9,3,general,1eac3d201685bb61,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0036,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"I love that it’s designed and produced with the benefit of more sensitive areas in mind. Stalling great is lovely and all, but not of it comes at the expense of my personal comfort. It’s great that there’s finally something that addresses this","i love that it’s designed and produced with the benefit of more sensitive areas in mind. stalling great is lovely and all, but not of it comes at the expense of my personal comfort. it’s great that there’s finally something that addresses this",0.4,positive,False,243,43,packaging,9b6c014e6a1d39ea,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0037,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,i can imagine it smells lovely,i can imagine it smells lovely,0.5,positive,False,30,6,scent,d6b7c6b1497aef01,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0038,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,That it's suitable for sensitive skin and not tested on animals .,that it's suitable for sensitive skin and not tested on animals .,0.325,positive,False,65,12,skincare,d41ea655b0aecd1b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0039,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The fact that it contains vitamin E,the fact that it contains vitamin e,0.0,neutral,False,35,7,general,c6166b426782d63f,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0040,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I liked it all,i liked it all,0.6,positive,False,14,4,general,38d54805f92f5119,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0041,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"Relaxing, calming, known brand.","relaxing, calming, known brand.",0.0,neutral,False,31,4,brand,5dc6cfe5eb2be690,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0042,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Won’t irritate sensitive areas,won’t irritate sensitive areas,0.1,neutral,False,30,4,general,11ada9d86948407a,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0043,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,The clear advert about the bath bomb.,the clear advert about the bath bomb.,0.09999999999999999,neutral,False,37,7,general,6b5c8fed20a8d5b6,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0044,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,the moisturising milk and fragrance aspect.,the moisturising milk and fragrance aspect.,0.0,neutral,False,43,6,scent,391e5752c56e9e19,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0045,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"The scent, moisturising, easy to use","the scent, moisturising, easy to use",0.43333333333333335,positive,False,36,6,scent,7c4d991d868a9f2b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0046,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,gentle ingredients,gentle ingredients,0.2,positive,False,18,2,ingredients,74748518c0fe0b5c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0047,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Healthy for the skin,healthy for the skin,0.5,positive,False,20,4,skincare,39e3341ba2784dba,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0048,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,ph balance,ph balance,0.0,neutral,False,10,2,general,bc97b2d39e6f352d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0049,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,makes skin nice and soft and its not tested on animals,makes skin nice and soft and its not tested on animals,0.35,positive,False,54,11,skincare,ece4b3e1615c9dac,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0050,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"i like that it turns the water into a nourishing milk, so different to toher bath bombs","i like that it turns the water into a nourishing milk, so different to toher bath bombs",0.0,neutral,False,87,17,general,ad1b802ebe906dfb,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0051,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,I like bath bombs.,i like bath bombs.,0.0,neutral,False,18,4,general,a034a7b24069c784,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0052,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"Vegan, skin sensitive","vegan, skin sensitive",0.1,neutral,False,21,3,skincare,cda7b9b1909280ab,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0053,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,"Vegan, natural","vegan, natural",0.1,neutral,False,14,2,ingredients,3c7b585b15f74266,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cph_v_friendly_scent_sitive_bath_bomb_r0054,FY26,ph_v_friendly_scent_sitive_bath_bomb,PH 'V' Friendly Scent-sitive Bath Bomb,LIKES,What did you like about this concept?,Liked everything,liked everything,0.6,positive,False,16,2,general,1ee1300e8d97ce1d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0000,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Great for your skin,great for your skin,0.8,positive,False,19,4,skincare,454bf4398682f747,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0001,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Benefiting dry or tired skin,benefiting dry or tired skin,-0.23333333333333334,negative,False,28,5,skincare,5e5367a20789841c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0002,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,That it's vegan.,that it's vegan.,0.0,neutral,False,16,3,ingredients,249d309f42ab70dc,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0003,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It's kind to skin and vegan and I like the brand,it's kind to skin and vegan and i like the brand,0.6,positive,False,48,11,skincare,1afc2f65337edefe,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0004,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Good features,good features,0.7,positive,False,13,2,general,8756f094b40ea964,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0005,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,That it has omega 3 oils,that it has omega 3 oils,0.0,neutral,False,24,6,general,b789d39b17068e12,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0006,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,The design of the product,the design of the product,0.0,neutral,False,25,5,packaging,6fb1cf8f0adc651b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0007,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,The smells,the smells,0.0,neutral,False,10,2,scent,b431e8e395d65c6e,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0008,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Nice body scrub,nice body scrub,0.6,positive,False,15,3,general,1827c3f21d118f9d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0009,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,non,non,0.0,neutral,False,3,1,general,14b8f0494c6f1460,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0010,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,the varitey is great,the varitey is great,0.8,positive,False,20,4,general,0927e93e141b09d2,Witty Optimist_S&G FY26 Verbatims V2.xlsx
